Tool,ID,Page,Label,F1,SpatialDist,Precision,Recall
PdfAct,253.tar_1711.01729.gz_ibe_black.pdf,0,title,0.1538461538461538,0.6736842105263159,0.052457801279854666,0.43290591641029164
PdfAct,257.tar_1711.03469.gz_meronscalar_black.pdf,0,title,1.0,1.0,0.8516409895804149,0.9549578674788548
PdfAct,259.tar_1711.04049.gz_onebit_black.pdf,0,title,1.0,1.0,0.8006940594295873,0.8841391047982621
PdfAct,256.tar_1711.02767.gz_iridates_15_v_04_arXiv_fig_ps_black.pdf,0,title,0.0,0.5289256198347108,0.3880433896049637,0.45452196955596635
PdfAct,267.tar_1711.07362.gz_Arxiv-Fed5Fire-2017-Sub_black.pdf,0,title,1.0,1.0,0.7658002492024361,0.9510896580651644
PdfAct,254.tar_1711.01940.gz_mbsc_2_black.pdf,0,title,1.0,1.0,0.7745078000083321,0.9016985488362216
PdfAct,255.tar_1711.02403.gz_APS_PRD_black.pdf,0,title,1.0,0.9026548672566372,0.8863955997122146,0.700301912554599
PdfAct,257.tar_1711.03193.gz_english_sphere_chromatic_ver2_black.pdf,0,title,1.0,1.0,0.8320964067907756,0.9627777013636667
PdfAct,253.tar_1711.01595.gz_Xiang-Ming_Zhang_2017.6.13__black.pdf,1,title,1.0,1.0,0.9025306898252345,0.732963025128916
PdfAct,272.tar_1711.09551.gz_InsidePotentials_v6_black.pdf,0,title,1.0,0.9813084112149532,0.7482202218689039,0.8768772615455642
PdfAct,269.tar_1711.08172.gz_main_black.pdf,0,title,1.0,1.0,0.780655779860512,0.7480663084828243
PdfAct,268.tar_1711.07772.gz_main_black.pdf,0,title,1.0,1.0,0.7770275397313765,0.716556155996993
PdfAct,259.tar_1711.04026.gz_dilek_black.pdf,0,title,0.5882352941176471,0.9482758620689656,0.9836569355042895,0.935241846222145
PdfAct,253.tar_1711.01766.gz_MIPTHL_black.pdf,6,title,1.0,1.0,0.9035890406793934,0.9590030058396651
PdfAct,277.tar_1711.11193.gz_backscatter_paper_v7_black.pdf,1,title,0.0,0.3083333333333333,0.44419196177520237,0.3275931724570313
PdfAct,272.tar_1711.09288.gz_endpoints_black.pdf,0,title,1.0,1.0,0.8421706612614064,0.8610457371701273
PdfAct,255.tar_1711.02331.gz_ms31017_black.pdf,0,title,0.9523809523809524,0.964401294498382,0.9732005755728594,0.7488037697178085
PdfAct,267.tar_1711.07287.gz_microclustering_v1_black.pdf,0,title,1.0,1.0,0.7584830571229709,0.7303972062162528
PdfAct,269.tar_1711.08262.gz_2016Nov28_EDR_d1s_arxiv_black.pdf,0,title,0.4705882352941176,0.5915492957746479,0.841775190105842,0.9036147789350821
PdfAct,254.tar_1711.02009.gz_IMBBH_black.pdf,0,title,1.0,1.0,0.9280011705965543,0.8446693607940203
PdfAct,273.tar_1711.09765.gz_QuantumCircuitOptimization_copia_2_black.pdf,0,title,1.0,1.0,0.9021695598476895,0.7325951367938908
PdfAct,274.tar_1711.10289.gz_decay_constant_28_11_2017_black.pdf,0,title,1.0,0.9285714285714286,0.704556484142001,0.832094128411416
PdfAct,269.tar_1711.08408.gz_JSAC_Final_Double_black.pdf,0,title,0.8,0.7522935779816514,0.7252443711374135,0.7149704715874148
PdfAct,253.tar_1711.01703.gz_rcsimdata_black.pdf,0,title,1.0,1.0,0.9086280865290366,0.7669558907301596
PdfAct,272.tar_1711.09627.gz_LTB_int2c_black.pdf,19,title,0.0,0.0,0.049516265456992836,0.21596947308459022
PdfAct,270.tar_1711.08770.gz_main_black.pdf,0,title,1.0,1.0,0.9286038531056863,0.7372471953880125
PdfAct,275.tar_1711.10610.gz_TAC-submission_black.pdf,0,title,1.0,1.0,0.9325430290098463,0.745965698349483
PdfAct,270.tar_1711.08667.gz_apstemplate-arxiv_black.pdf,0,title,0.6896551724137931,0.940677966101695,0.801858822362166,0.9625248417855983
PdfAct,266.tar_1711.07077.gz_EstimationConsiderationsInContextualBandits_black.pdf,0,title,1.0,1.0,0.7308910875670117,0.7356673585250463
PdfAct,276.tar_1711.11052.gz_box5-3_black.pdf,0,title,1.0,1.0,0.9158520374762189,0.7311091605574174
PdfAct,269.tar_1711.08333.gz_main_black.pdf,0,title,0.5882352941176471,0.5033112582781457,0.9486806022833569,0.8001955657576368
PdfAct,265.tar_1711.06550.gz_rec_black.pdf,0,title,1.0,1.0,0.7705542150388004,0.9978904705669742
PdfAct,266.tar_1711.07080.gz_nonlocalf_black.pdf,0,title,1.0,1.0,0.8119380076798677,0.9872688716868816
PdfAct,269.tar_1711.08470.gz_propagator-cosmology_black.pdf,26,title,1.0,1.0,0.7992777002762148,0.7483916171414537
PdfAct,274.tar_1711.10103.gz_version1_black.pdf,0,title,1.0,1.0,0.9369313865842328,0.9435042989798763
PdfAct,265.tar_1711.06633.gz_main_black.pdf,0,title,0.1176470588235294,0.7615384615384616,0.20931248167704777,0.584717900777094
PdfAct,258.tar_1711.03539.gz_NonStationaryBandits_arxiv_black.pdf,0,title,1.0,1.0,0.7789972736324917,0.7584402053591738
PdfAct,268.tar_1711.07726.gz_osc_NIMA-112017_black.pdf,0,title,0.0,0.0,0.545888963332706,0.5944019276666748
PdfAct,270.tar_1711.08507.gz_Ray_SEXTANT_Sources_black.pdf,12,title,1.0,1.0,0.827856803174378,0.7705259928032362
PdfAct,254.tar_1711.01995.gz_holim_black.pdf,0,title,1.0,1.0,0.8543504106599467,0.9865856138110288
PdfAct,256.tar_1711.02963.gz_na61_pp_final_black.pdf,0,title,1.0,1.0,0.9249142926082339,0.8159325989091187
PdfAct,272.tar_1711.09588.gz_Lanoiselee_Grebenkov_2017_black.pdf,19,title,0.5714285714285715,0.6346153846153846,0.8050935050786998,0.8543484396825545
PdfAct,269.tar_1711.08169.gz_SL2R_black.pdf,0,title,0.0,0.8101265822784811,0.2565966130629828,0.018397369375406012
PdfAct,266.tar_1711.06932.gz_CRFBP_arXiv_submission_black.pdf,0,title,1.0,0.980952380952381,0.9349270598004815,0.8189485985285614
PdfAct,272.tar_1711.09669.gz_asyth_black.pdf,0,title,0.8333333333333334,0.9450549450549453,0.7800462503879215,0.7811779779549306
PdfAct,256.tar_1711.02725.gz_2sri-f_black.pdf,0,title,1.0,1.0,0.8891390985699431,0.7957384919387965
PdfAct,272.tar_1711.09426.gz_DFH-agreement_black.pdf,0,title,1.0,1.0,0.8637507168990433,0.9978292426285513
PdfAct,262.tar_1711.05695.gz_pa115_final_black.pdf,0,title,1.0,0.9781659388646288,0.7510656106951442,0.7001489968882884
PdfAct,276.tar_1711.10852.gz_MS_PhysA_black.pdf,0,title,1.0,1.0,0.9079056195748975,0.9385073904929053
PdfAct,270.tar_1711.08693.gz_ms_black.pdf,0,title,0.5517241379310344,0.988095238095238,0.7928155813233925,0.9667659101163968
PdfAct,266.tar_1711.06899.gz_ms_black.pdf,0,title,1.0,1.0,0.992037795667827,0.9890782515399291
PdfAct,258.tar_1711.03812.gz_ms_black.pdf,0,title,0.5365853658536585,0.9886792452830188,0.9751968647257461,0.8476520348591277
PdfAct,274.tar_1711.10180.gz_TGVAccuracy_black.pdf,0,title,1.0,1.0,0.8640084814870108,0.9101393596718108
PdfAct,274.tar_1711.10360.gz_seeded_graph_arxiv_black.pdf,0,title,0.7692307692307693,0.7079646017699115,0.8374287528565301,0.8220700495514885
PdfAct,259.tar_1711.04000.gz_SakaguchiProc_black.pdf,0,title,0.5142857142857143,0.985781990521327,0.8668946301947451,0.7289340248522018
PdfAct,259.tar_1711.04157.gz_LFE_GM_black.pdf,0,title,0.0,0.0,0.0032961753580758035,0.1299428226595108
PdfAct,253.tar_1711.01804.gz_cranalogy_black.pdf,0,title,0.0,0.0,0.4396281051249023,0.10349829966046609
PdfAct,253.tar_1711.01658.gz_Multimon_v10b_black.pdf,0,title,1.0,1.0,0.908362547590072,0.7486571047690529
PdfAct,264.tar_1711.06270.gz_IC2497_NuSTAR_proofs_black.pdf,0,title,0.7741935483870969,0.967741935483871,0.8613211058258864,0.7037863710854858
PdfAct,257.tar_1711.03194.gz_main_black.pdf,4,title,0.1538461538461538,0.8148148148148148,0.4265811421552819,0.22620959832910226
PdfAct,273.tar_1711.09833.gz_booleanValued3_black.pdf,0,title,0.5,0.8214285714285714,0.895756629525437,0.9736011760828951
PdfAct,276.tar_1711.10739.gz_v3_815_black.pdf,0,title,0.8571428571428571,0.803921568627451,0.9589864260228684,0.8988516311707322
PdfAct,266.tar_1711.07011.gz_egpaper_for_review_black.pdf,0,title,1.0,1.0,0.9113038759553017,0.789888506009799
PdfAct,266.tar_1711.07064.gz_egpaper_for_review_black.pdf,0,title,1.0,1.0,0.9904671213503264,0.8048394307515708
PdfAct,269.tar_1711.08080.gz_robust_stackelberg_efg_arxiv_black.pdf,0,title,1.0,1.0,0.8639280166102421,0.978321900398301
PdfAct,271.tar_1711.09179.gz_JdCov_Submission_arxiv_black.pdf,0,title,1.0,1.0,0.9890390079742414,0.9643573409821259
PdfAct,266.tar_1711.07153.gz_qufti_letter_black.pdf,0,title,1.0,1.0,0.7803993601714667,0.7080483827236431
PdfAct,258.tar_1711.03820.gz_HigherOrder_JCP_black.pdf,13,title,0.0,0.0,0.44109002358742316,0.09568553749305149
PdfAct,277.tar_1711.11461.gz_ac-drive-Bell-test_black.pdf,0,title,1.0,0.90625,0.9152160138408652,0.7919248018046283
PdfAct,254.tar_1711.02225.gz_magis_black.pdf,2,title,1.0,1.0,0.9416021882935948,0.9324268083363326
PdfAct,273.tar_1711.09809.gz_Attree_Thermal_Fracturing_Accepted_black.pdf,6,title,1.0,1.0,0.7888424113997942,0.7494524505003376
PdfAct,274.tar_1711.10221.gz_paper_black.pdf,0,title,1.0,1.0,0.8054196939150174,0.7905453796336108
PdfAct,253.tar_1711.01911.gz_extinction_black.pdf,0,title,0.6956521739130435,0.964102564102564,0.7589863958729434,0.8565608786412368
PdfAct,265.tar_1711.06618.gz_paper_2017u1_22astroph_black.pdf,0,title,1.0,0.9682539682539684,0.8410801269683584,0.8383228911407787
PdfAct,271.tar_1711.09041.gz_ud95q66_black.pdf,0,title,1.0,1.0,0.840995964953428,0.8046899174213004
PdfAct,258.tar_1711.03820.gz_HigherOrder_JCP_black.pdf,2,title,0.0,0.0,0.024613381080476747,0.3339920742667659
PdfAct,265.tar_1711.06660.gz_Main_black.pdf,0,title,0.0196078431372549,0.2115655853314527,0.2570382826806879,0.4120801439318163
PdfAct,266.tar_1711.07033.gz_aaai18_black.pdf,0,title,1.0,1.0,0.7077836017880627,0.7396510908726247
PdfAct,252.tar_1711.01440.gz_paper_black.pdf,0,title,1.0,0.9726775956284154,0.757282204038542,0.967035325935911
PdfAct,264.tar_1711.06272.gz_bursts_accretion_accepted_black.pdf,6,title,1.0,0.9514563106796116,0.918896525526056,0.7167068774153632
PdfAct,253.tar_1711.01572.gz_bhm-thermal_black.pdf,0,title,0.0,0.7912087912087913,0.4094316262783748,0.5722497537182615
PdfAct,277.tar_1711.11361.gz_MovingBoundaryPaper_WPBennett_PrePrint_20171130_black.pdf,0,title,1.0,1.0,0.7071538889387972,0.9727493472582793
PdfAct,276.tar_1711.10987.gz_LermaELAFv2_black.pdf,0,title,1.0,1.0,0.7231882909217706,0.8310162582603297
PdfAct,254.tar_1711.02124.gz_MPT_black.pdf,0,title,1.0,0.9450549450549453,0.7869569437861278,0.8065831322658796
PdfAct,253.tar_1711.01834.gz_ProphetSecretary_arXiv_black.pdf,0,title,0.25,0.9215686274509804,0.04135693531960751,0.45391215953250663
PdfAct,267.tar_1711.07446.gz_elsarticle-template_black.pdf,0,title,1.0,0.9746192893401014,0.9982008993611493,0.7827195358652368
PdfAct,267.tar_1711.07487.gz_imfsg_black.pdf,0,title,0.0,0.5,0.29520120257399546,0.5090937816810911
PdfAct,274.tar_1711.10348.gz_Performance_measure_line_fault_black.pdf,0,title,0.8,0.7899159663865547,0.9852115951187219,0.8718921972110518
PdfAct,272.tar_1711.09670.gz_main_black.pdf,0,title,1.0,1.0,0.7787111853113983,0.9084995020920288
PdfAct,264.tar_1711.06379.gz_egpaper_arxiv_black.pdf,0,title,1.0,1.0,0.8776468753024251,0.8318085391910073
PdfAct,255.tar_1711.02387.gz_manuscript_black.pdf,0,title,0.0,0.0,0.005954080187306831,0.10786829357461925
PdfAct,268.tar_1711.07922.gz_Skyrmions_in_Chiral_LC-5_bis-copy-copy_black.pdf,0,title,1.0,1.0,0.7564801861551199,0.8137883520766537
PdfAct,271.tar_1711.09079.gz_Quantum_Net_Gia_6_black.pdf,0,title,1.0,1.0,0.9509439082793596,0.8736612385345847
PdfAct,273.tar_1711.09728.gz_main_black.pdf,0,title,0.0,0.0,0.5335464563300977,0.41473051030519825
PdfAct,257.tar_1711.03164.gz_Dynamics_of_a_Rydberg_Atom_black.pdf,2,title,0.0,0.1428571428571429,0.5119617325297686,0.20884281549665992
PdfAct,276.tar_1711.11030.gz_main_black.pdf,0,title,0.0,0.7228915662650602,0.26600572068491307,0.39757772914045575
PdfAct,268.tar_1711.07920.gz_ddrop_rwre_black.pdf,0,title,1.0,1.0,0.7684402720941035,0.7161160640759086
PdfAct,263.tar_1711.05969.gz_PhySchemes4WCC_arXiv_black.pdf,0,title,1.0,1.0,0.8861369925450528,0.8028535964255726
PdfAct,273.tar_1711.09678.gz_temporalmodes_pdc_black.pdf,0,title,0.9090909090909092,0.9171270718232044,0.8569270691941799,0.842474101295162
PdfAct,276.tar_1711.10717.gz_newformat_dimer_square_cross15_black.pdf,0,title,1.0,1.0,0.8119488769580863,0.8819245228351049
PdfAct,276.tar_1711.10751.gz_realizing_black.pdf,0,title,1.0,1.0,0.8571326383783656,0.883345125309314
PdfAct,274.tar_1711.10254.gz_main_black.pdf,0,title,1.0,1.0,0.8231704876873615,0.7378801115385973
PdfAct,259.tar_1711.04255.gz_gao-arXiv_black.pdf,0,title,1.0,1.0,0.9690833981978497,0.7606223657999187
PdfAct,266.tar_1711.06867.gz_aaai_1181_yang_camera_ready_black.pdf,0,title,1.0,1.0,0.729551576858395,0.7545382661987183
PdfAct,253.tar_1711.01831.gz_mttd2017_black.pdf,0,title,0.2608695652173913,0.8299319727891157,0.5299146795154237,0.4972516935966275
PdfAct,271.tar_1711.09000.gz_wavearx_black.pdf,0,title,1.0,1.0,0.8303649243997385,0.9857540105104102
PdfAct,253.tar_1711.01702.gz_Impact_of_Comm_on_Asynchronous_ADMM_arxiv_black.pdf,0,title,1.0,1.0,0.7641403781267179,0.8491499198343841
PdfAct,263.tar_1711.05929.gz_egpaper_for_review_black.pdf,0,title,1.0,1.0,0.9235231540455877,0.8694628557718584
PdfAct,253.tar_1711.01570.gz_TSR_MathV2_05_11_shrink_black.pdf,0,title,1.0,1.0,0.8652801766762332,0.7163999562059524
PdfAct,263.tar_1711.06026.gz_newLUE_1010_black.pdf,0,title,1.0,0.9612403100775194,0.9658714122668544,0.9743736611536061
PdfAct,255.tar_1711.02367.gz_LightConcentrator_v9_black.pdf,0,title,1.0,0.9825783972125436,0.7108123518722329,0.9780971092173069
PdfAct,268.tar_1711.07949.gz_trial_black.pdf,0,title,1.0,1.0,0.9393598568741919,0.9787500400997362
PdfAct,257.tar_1711.03077.gz_text_black.pdf,0,title,1.0,1.0,0.9665377054605372,0.9245287301755285
PdfAct,274.tar_1711.10369.gz_CG_black.pdf,0,title,0.5945945945945946,0.9090909090909092,0.8176533730365436,0.7439549351984864
PdfAct,253.tar_1711.01517.gz_wyse-symposium_paper_black.pdf,0,title,1.0,1.0,0.9718648143587053,0.9929825405829054
PdfAct,255.tar_1711.02535.gz_main_black.pdf,0,title,1.0,0.9717514124293786,0.9019564793415522,0.8764163232185362
PdfAct,274.tar_1711.10146.gz_tu-cui_black.pdf,0,title,1.0,1.0,0.9083982482653956,0.8615521323635594
PdfAct,275.tar_1711.10448.gz_bare_jrnl_revised_black.pdf,0,title,0.7142857142857143,0.6949152542372882,0.8903047683873931,0.7384317354812852
PdfAct,270.tar_1711.08733.gz_LN-TRAM_MNRAS2017_black.pdf,14,title,0.7999999999999999,0.97196261682243,0.9456664644729919,0.8335147913432011
PdfAct,259.tar_1711.04274.gz_reynolds_black.pdf,0,title,1.0,0.9696969696969696,0.709288708049483,0.8100159613648078
PdfAct,264.tar_1711.06272.gz_bursts_accretion_accepted_black.pdf,40,title,1.0,0.9514563106796116,0.9345306899435236,0.8826452327377462
PdfAct,274.tar_1711.10283.gz_Comsnets-Kapil_black.pdf,0,title,0.0,0.0,0.34479508101925604,0.03954425753653729
PdfAct,267.tar_1711.07430.gz_egpaper_for_review_black.pdf,0,title,1.0,1.0,0.9689665289704616,0.8188711115391649
PdfAct,257.tar_1711.03029.gz_newboundaries_5_black.pdf,0,title,1.0,1.0,0.7112963067004375,0.7052552508376885
PdfAct,258.tar_1711.03806.gz_Providing_Physical_Layer_Security_for_Mission_Critical_Machine_Type_Communication_final_camera_black.pdf,0,title,0.0,0.0,0.41447194577039076,0.14998892222873988
PdfAct,258.tar_1711.03782.gz_paper_4_black.pdf,2,title,0.0,0.0,0.1684441810871079,0.45782300068450965
PdfAct,275.tar_1711.10534.gz_Alireza_Hosseini_black.pdf,0,title,1.0,1.0,0.7588968870398118,0.7487175363345981
PdfAct,257.tar_1711.03475.gz_virgilli2017_black.pdf,1,title,1.0,1.0,0.8583499112989829,0.9215432408731881
PdfAct,277.tar_1711.11189.gz_manuscript20171111_black.pdf,0,title,1.0,1.0,0.9120210399057347,0.9580869728735701
PdfAct,263.tar_1711.06112.gz_talk2017_black.pdf,0,title,0.1428571428571428,0.9447852760736196,0.04066586297031762,0.39456256768092146
PdfAct,252.tar_1711.01380.gz_mmWave_NOMA_2UBF-arXiv_black.pdf,0,title,0.923076923076923,0.8472906403940886,0.9549366278743995,0.7781636478844682
PdfAct,267.tar_1711.07553.gz_iclr2018_conference_arxiv_v1_black.pdf,0,title,0.0,0.78125,0.05458238644195596,0.04519680536468746
PdfAct,267.tar_1711.07484.gz_EFTdijets_black.pdf,0,title,0.8888888888888888,0.962406015037594,0.7092588574417503,0.7881923103067229
PdfAct,253.tar_1711.01490.gz_Thermal_Model_black.pdf,0,title,1.0,1.0,0.9973673970748143,0.7335298719133517
PdfAct,255.tar_1711.02542.gz_sprai_black.pdf,0,title,1.0,1.0,0.8568853588630515,0.7870118929909579
PdfAct,263.tar_1711.05953.gz_LF_Face_review_black.pdf,0,title,0.6666666666666666,0.7225130890052356,0.9841053385152959,0.9683893619243868
PdfAct,269.tar_1711.08470.gz_propagator-cosmology_black.pdf,1,title,1.0,1.0,0.9172026592529283,0.7868944166591818
PdfAct,274.tar_1711.10254.gz_main_black.pdf,18,title,0.0,0.850828729281768,0.21548503486378534,0.43417195587178126
PdfAct,267.tar_1711.07475.gz_ABagci_anal_mol_aux_28_11_17_black.pdf,0,title,1.0,1.0,0.8362944482681263,0.747637638233895
PdfAct,257.tar_1711.03034.gz_FutureCloud_ArXiv_black.pdf,0,title,1.0,1.0,0.7776326918138848,0.9253482821983559
PdfAct,254.tar_1711.01967.gz_PbTe-PRB_black.pdf,0,title,0.0,0.0,0.4334865809010553,0.5967647491245806
PdfAct,267.tar_1711.07289.gz_steerableNetworkCVPR2018_black.pdf,0,title,1.0,1.0,0.8553516100139021,0.9589243409106052
